Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_History_Months
27,5,121688.04,10006.67,7,3,12,4.0,20,14,4.0,54.68,29.7371583603555,0,288.665454692087,480.02243058826895,491.979114719644,314
32,15,29768.44,2448.70333333333,1,6,4,1.0,24,4,3.0,118.58,34.1668549529758,0,19.0890600546809,123.637906408567,362.143366870086,310
21,10,18949.07,1562.08916666667,10,9,29,5.0,55,18,8.0,4454.76,35.7279706067716,1,55.677829901515906,110.629170799732,269.901915965419,105
52,15,19602.22,1448.51833333333,7,4,6,2.0,8,8,1.0,962.35,26.6796812287948,1,23.7461843000065,51.3780665327434,319.727582500583,228
38,13,84660.74,7046.06166666667,4,4,12,1.0,11,2,3.0,702.26,34.754581102337,0,60.8636153169702,104.30813370286,779.434417646837,327
37,9,70709.04,5592.42,7,6,20,6.0,9,15,10.0,805.64,33.0021020615713,1,260.883512449188,174.995488861569,373.362998689242,203
40,8,106789.36,8673.11333333333,3,3,20,3.0,21,19,2.0,155.69,41.7984925496927,0,137.828348310707,,804.985329766878,229
20,2,47406.22,3726.51833333333,4,7,20,0.0,10,14,1.0,890.19,28.8585116213796,0,0.0,38.3884767817675,574.263356551566,361
19,8,127491.48,10731.29,5,1,1,4.0,4,9,4.0,563.31,26.9961543017234,0,287.16118846081,357.096005336859,688.871806202331,280
48,11,41736.66,3330.055,3,3,9,3.0,9,0,1.0,1385.82,40.7471509036894,0,98.0156385087462,96.0498780572091,408.939983434045,218
30,0,16486.52,1221.87666666667,4,7,16,0.0,13,16,2.0,1052.74,39.2460423414578,1,0.0,50.1959723109758,321.991694355691,322
27,6,63597.74,5359.81166666667,4,8,7,1.0,29,14,5.0,1167.37,31.1785716079605,1,50.1705773697784,417.122419291678,358.688170005211,79
33,9,19741.36,1543.11333333333,4,5,15,6.0,18,9,6.0,1250.19,33.7438580956598,2,87.4315779394293,103.324510568921,243.555244824983,135
34,7,33616.73,2828.39416666667,2,6,10,1.0,1,3,9.0,1267.26,38.6098913551315,0,24.1118503881706,135.736499915202,382.991066363294,364
21,3,7080.7,358.058333333333,9,9,20,8.0,24,24,8.0,3011.81,24.8567396147815,2,35.0153111320502,10.9135315256779,249.876990675605,63
32,13,66949.68,5802.14,5,1,10,2.0,9,6,9.0,421.54,34.3435860046264,0,59.3721472395476,104.986523488194,655.855329272259,318
26,2,56285.44,4990.45333333333,5,5,12,3.0,10,4,5.0,29.18,34.5730457970037,0,106.764198554527,143.399895190514,528.881239588292,260
41,1,96583.71,7998.6425,5,6,2,1.0,7,2,3.0,777.88,41.3264680355013,0,68.229422858537,348.467902240119,643.166924901344,361
32,13,82183.34,6731.61166666667,4,1,11,4.0,15,4,5.0,1421.54,30.9067932918661,2,24739.0,107.636638439659,557.387258109691,235
25,2,15476.64,1174.72,0,4,1,3.0,14,10,1.0,1285.01,26.8195444464847,0,35.6813581330748,117.553473715784,254.237168151141,287
38,8,18683.75,1819.97916666667,8,8,29,7.0,22,21,6.0,3532.63,32.5669457212298,2,101.061951700757,42.7639302100637,308.172034755846,32
55,13,91965.63,7151.01542538157,0,6,9,1.0,9,6,4.0,820.86,37.7571968233607,0,423.87396639351505,173.804777004269,766.488581220651,234
40,3,68529.92,6000.82666666667,10,10,18,7.0,30,20,12.0,2643.57,27.0311432998265,1,318.194361513693,473.190511168981,88.6977939839928,169
49,7,87714.58,7483.54833333333,3,7,11,4.0,15,11,3.0,53.4,31.844585045963,0,263.655490992143,252.950545463752,481.748796877438,194
31,13,19077.25,1450.77083333333,10,8,28,6.0,51,22,11.0,3851.38,38.5101511710118,1,55.9588716798983,187.583069363238,191.535142290197,139
30,10,11944.675,1010.38958333333,5,7,6,,28,19,4.0,886.94,39.404406363253,0,19.8740667593086,61.0403017676143,290.12458980641,382
19,9,33146.84,2704.23666666667,6,4,11,1.0,26,14,1.0,168.46,25.3032705879924,1,19.9211251455271,,323.712180313955,373
42,5,14012.51,1030.70916666667,10,7,31,5.0,49,19,9.0,4397.05,26.9497565891887,1,51.9555494268867,90.0121872195956,251.103180020184,119
25,0,22244.25,2007.6875,0,5,12,1.0,0,7,3.0,1431.94,31.4163682977757,0,16.2270478135554,92.9470144812274,381.594687705217,397
39,7,67791.98,5474.33166666667,3,3,5,4.0,29,9,1.0,957.88,34.1436224712526,0,196.084431279087,50.688795190772304,540.659940196807,257
21,5,23809.46,1916.12166666667,3,4,14,5.0,14,12,895.0,677.77,34.4533597003348,1,85.0118540460377,45.7158827613519,330.884429859277,239
25,11,15701.03,1213.41916666667,8,10,30,9.0,21,20,9.0,1574.0,31.073523523925,1,60.4451519275744,84.4357295330743,266.461035206018,229
29,9,7567.505,749.625416666667,6,7,21,5.0,55,22,12.0,4343.3,31.9437555773485,2,25.5331909581474,59.4561119692608,269.973238739258,134
38,7,8272.2,811.35,10,8,27,7.0,28,25,7.0,1744.47,33.7733423403631,1,43.147456598769,0.0,270.939727819618,139
35,13,17646.25,1230.52083333333,4,6,14,4.0,26,21,4.0,414.4,34.8607222408772,1,40.6531427625506,68.9075354323845,303.491405138398,83
24,9,42884.84,3578.73666666667,4,6,7,0.0,23,2,2.0,1302.49,38.3004548274249,0,0.0,87.1730723697713,510.700594296895,366
37,10,29357.85,2665.4875,5,4,17,3.0,19,11,4.0,848.04,29.4683271893396,1,45.6505211345574,76.3464045559703,394.551824309472,90
41,7,20914.44,1800.87,6,7,21,9.0,51,18,12.0,2404.87,26.672356287355,1,124.217648343262,68.2747580842415,237.594593572497,198
22,0,102046.83,8609.9025,3,3,3,0.0,6,2,6.0,1252.78,41.4205866487055,0,0.0,122.081891878414,978.908358121586,290
52,10,72195.24,6270.27,3,7,5,1.0,9,8,7.0,1248.19,30.2891047501321,1,47.0661025868253,534.281616959012,335.679280454162,255
38,0,34144.14,3029.345,4,3,15,7.0,27,10,7.0,203.04,25.274794687305,1,134.813922306671,139.612655286853,298.507922406475,66
49,14,35139.27,2917.2725,1,5,8,3.0,4,2,2.0,978.09,28.5416213595409,0,76.8575899551512,72.935220849235,391.934439195614,347
15,8,70391.92,5772.99333333333,10,8,18,9.0,19,21,8.0,3363.51,35.0861186604572,1,57550.0,405.225181755014,163.210556921746,163
18,8,19098.69,1509.5575,8,10,22,9.0,45,18,10.0,4964.77,26.6173643277751,1,95.4233934598751,120.7612000478,204.771156492325,142
29,0,127273.88,10710.1566666667,8,4,14,1.0,26,13,2.0,556.02,40.7323319405895,0,60.4321533436484,317.21006452622,963.373448796798,307
20,15,19549.47,1897.1225,3,7,25,7.0,16,14,4.0,1924.26,26.7323339882469,1,86.8551627754983,53.8522233568342,299.004863867668,151
37,8,116574.04,9885.50333333333,6,6,13,3.0,22,9,2.0,654.12,30.2673426304624,1,224.215340523635,122.005733308611,882.329259501087,312
18,12,144546.72,10653.04310789,0,3,7,2.0,14,5,1.0,1045.11,25.5181389379974,0,1293.50544872881,893.363157510671,430.604285870539,281
48,4,121844.2,10265.6833333333,6,6,16,2.0,21,8,4.0,1265.84,27.1240544053348,1,162.668138599075,243.178970971702,860.721223762557,249
30,15,15714.98,1228.58166666667,10,7,16,9.0,21,18,8.0,1874.48,26.5587028759204,1,67.1279160610587,,196.370175933929,94
37,7,20085482.0,7174.92333333333,8,3,18,5.0,29,20,8.0,85.79,26.9794855814474,2,218.819314193032,64.5275145340209,674.14550460628,159
44,4,79794.6,6927.55,8,4,7,4.0,11,13,5.0,830.5,34.3993154383696,1,224.724676295185,597.088373676487,140.941950028328,212
31,12,42122.43,3451.2025,7,10,15,4.0,55,20,6.0,2589.31,26.0614577298305,1,114.887132896998,226.663253773569,273.569863329433,161
33,3,137714.36,11609.1966666667,5,4,10,4.0,30,9,2.0,1354.15,31.4989653806189,0,315.897040837092,76.0077527228398,1009.01487310673,273
27,5,23625.55,2147.79583333333,3,3,19,1.0,10,16,8.0,43.28,30.8709489860487,1,13.1712005780061,175.930344704326,315.678038051001,192
15,6,19357.89,1364.1575,8,10,1277,6.0,35,23,9.0,4064.81,23.2970614517644,1,90.7235153930729,150.517429076765,185.174805530162,133
14,13,16295.73,1282.9775,10,10,27,4.0,57,12,10.0,2216.62,29.3884833477973,1,41.2724397459316,85.1290612112396,291.896249042829,69
18,1,30352.72,2573.39333333333,8,8,23,7.0,45,23,7.0,2391.17,34.3795660517673,1,154.457342716104,36.0033045416761,306.878686075553,237
38,10,58873.64,4875.13666666667,4,5,5,7.0,28,16,4.0,2452.62,25.3915309226258,1,197.314332388236,385.405858404871,194.79347587356,197
40,4,52754.28,4205.19,9,6,27,6.0,53,19,11.0,1624.09,32.3350785357999,1,142.91519138634,96.8176737477724,430.786134865887,181
20,5,16684.91,1138.40916666667,8,8,27,7.0,52,24,11.0,2588.85,26.1767951689258,1,63.7712711632632,77.8731243615434,262.19652114186,66
43,9,78999.96,6396.33,8,5,20,4.0,45,24,16.0,2062.79,31.0035635598135,1,138.260606181999,84.7752341914536,656.597159626548,116
42,5,19833.55,1674.79583333333,7,7,23,4.0,28,20,9.0,1316.95,36.0505927130336,1,50.8400594862262,220.979073692221,185.660450154887,85
36,8,18508.07,1678.33916666667,9,6,23,5.0,41,25,9.0,3019.17,30.0777384662589,1,64.8886076077232,12.8061446973867,330.139164361557,4
18,1,40314.54,3653.545,9,7,32,9.0,18,17,7.0,2209.6,34.5895679243253,1,284.956211751382,259.199118109726,101.199170138892,161
29,5,68309.04,5422.23105933613,10,7,18,5.0,48,22,14.0,4249.96,36.3166621408656,1,782.099839009441,,334.988100190142,146
35,7,114977.76,9641.48,1,6,9,4.0,1,4,1.0,1084.96,35.8568261407831,0,245.013683936238,207.759205688589,751.375110375174,278
14,5,34506.14,3032.51166666667,10,7,32,5.0,37,21,8.0,3572.04,33.3687148172425,1,116.660195928722,229.224264187416,247.366706550528,140
23,15,20389.3,1876.10833333333,7,4,11,4.0,10,11,0.0,1136.37,36.2056309027416,0,48.4436392711756,62.1058150448246,337.061379017333,320
19,4,60314.22,5004.185,10,7,16,7.0,43,10,14.0,1902.05,33.6923824969249,1,219.981324168987,341.968095385791,218.469080445222,208
24,0,34428.21,2575.0175,2,4,8,0.0,3,12,0.0,180.7,38.2798318574794,0,0.0,31.6332601289978,475.868489871002,327
30,1,31517.47,2484.45583333333,7,3,5,4.0,23,8,8.0,39.28,37.1156516753458,2,85.3569295386859,88.8645249263399,324.224128868308,101
21,7,28560.71,2444.05916666667,4,7,12,1.0,3,9,2.0,24.57,25.0952770759039,0,13.7970626464387,114.625331614328,405.9835224059,335
39,3,34680.44,2730.60999183169,3,3,18,0.0,20,9,5.0,551.18,39.7851116714964,1,405.426674834981,216.058330959151,387.54533570751505,329
20,3,13848.89,1152.07416666667,4,4,18,2.0,19,10,2.0,65.12,36.4131216482641,0,12.6634446996498,43.1784106235116,349.365561343505,320
39,0,80402.72,6780.22666666667,9,8,25,5.0,25,25,11.0,3167.0,25.295693753089,1,178.600660306366,250.661228996795,498.760777363505,70
51,2,111059.94,9154.995,5,7,2,,27,13,0.0,418.69,31.1151149474344,0,0.0,134.169213614249,1021.33028638575,369
17,2,35662.88,2696.90666666667,8,3,34,4.0,19,16,10.0,2391.98,26.6624810521576,1,60.7877443935799,344.249840275754,154.653081997333,223
31,6,147996.72,12395.06,2,4,6,3.0,5,9,2.0,248.16,27.6690931051275,0,197.132951156503,175.335824925721,1107.03722391778,280
52,14,20871.42,1522.285,2,2,2,3.0,13,0,4.0,1177.09,38.28626255311671,0,51.128518995007504,141.907501624597,249.192479380395,208
16,0,18867.73,1863.31083333333,8,10,15,6.0,40,17,6.0,2622.43,37.136649634607,1,88.6551636483401,39.7677267147368,307.908192970256,115
14,11,16559.75,1589.97916666667,4,5,19,4.0,23,12,9.0,1716.01,30.0202207042718,1,31.9245895412199,44.5017487330431,362.571578392404,121
31,6,33726.6,2477.67244403862,6,5,19,0.0,12,14,6.0,1251.27,32.0470974995564,1,382.877555961381,328.668223676928,247.386776323072,340
16,7,92084.4,7728.7,3,3,14,4.0,15,15,9.0,1265.51,32.8512118979401,1,180.588365205234,720.13935781127,142.142276983496,193
19,15,38649.08,3402.75666666667,6,9,23,5.0,62,17,11.0,3685.87,33.4070773504354,1,115.371849465498,99.5716034931708,375.332213707998,81
55,8,107193.88,8733.82333333333,6,5,10,,15,15,2.0,230.13,37.174211077059,0,258.959623152343,,336.156265279365,334
30,5,60552.76,4950.06333333333,3,7,12,3.0,30,11,4.0,463.07,37.0275234656565,2,111.72882006933,66.5360251468232,566.74148811718,225
39,4,79929.76,6917.81333333333,8,247,11,0.0,9,19,0.0,739.66,40.998394921697106,0,0.0,218.172247326916,723.609086006418,355
39,5,71756.2,5585.20148105411,0,5,8,0.0,9,8,5.0,1182.68,32.9427362618662,2,673.481852279226,148.205337555959,717.662995777375,296
39,2,167922.52,14257.5433333333,4,3,4,0.0,5,6,4.0,426.24,31.3364376274108,2,0.0,391.71935814536494,1284.03497518797,316
39,13,33960.07,3080.00583333333,1,5,11,1.0,5,4,2.0,482.5,24.5903999764759,0,23.1725824963774,237.922034266222,336.905966570734,308
18,10,20111.74,1736.97833333333,10,9,30,9.0,21,23,7.0,3470.89,30.6672144743721,2,150.127778475723,172.925708731952,140.644346125658,150
44,15,15589.34,1005.11166666667,8,8,33,8.0,41,25,7.0,2917.05,37.3355075075383,1,91.5718295034975,90.2157541369322,208.723583026237,20
47,0,17787.34,1242.27833333333,8,4,16,2.0,2,15,0.0,730.9,26.3143100852693,0,21524.0,98.4205916244993,295.743607824479,359
27,5,20013.55,1397.79583333333,7,6,16,6.0,22,16,13.0,4965.78,24.9034346198681,1,69.5382514782818,132.693872978544,227.547458876507,165
30,4,35059.2,2653.6,8,6,25,9.0,29,20,8.0,2834.16,28.1247570102631,1,200.38615492103,349.764649028032,5.20919605093786,46
40,0,97384.44,8167.37,1,3,8,1.0,20,12,4.0,405.45,43.5839691805726,0,77.2849429197764,,765.245662072027,338
21,1,25444.95,2342.4125,8,6,10,2.0,21,17,12.0,249.67,27.3418737255536,1,30.7816948546196,38.9936491930244,404.465905952356,196
55,11,35234.99,2827.24916666667,3,5,8,2.0,7,6,4.0,1369.84,38.0536228430292,0,46.8474975559931,122.767296440344,383.11012267033,189
41,12,15754.53,1472.8775,9,9,22,7.0,27,20,11.0,1378.73,24.2803524174068,1,50.603524269368,50.7289191583916,305.95530657224,157
44,10,18759.61,1455.30083333333,8,6,34,9.0,32,20,8.0,4983.86,25.0267029048357,1,87.1881397139624,34.3801061121174,273.961837507254,8
38,5,78443.48,6358.95666666667,7,5,23,4.0,39,17,6.0,1527.77,38.236502089843505,1,177.387562564022,320.050622796354,428.457481306291,185
55,13,83859.84,6759.32,8,4,14,0.0,26,15,1.0,881.24,36.1615400601991,0,0.0,463.520160744708,482.411839255292,220
36,12,19047.36,1769.28,8,5,23,6.0,21,24,15.0,2815.41,32.7700240075103,1,68.6868574553881,150.77425246554,247.466890079072,144
35,14,134139.48,11352.29,2,5,11,4.0,19,0,1.0,1486.38,27.6818962173812,0,416.360523637648,226.354563929091,732.513912433261,192
30,10,44120.8,3468.73333333333,2,3,12,3.0,4,0,0.0,15.47,25.8669157849638,0,87.4072909119437,300.541117295359,228.924925126031,329
33,5,152078.0,12435.1666666667,0,3,6,0.0,8,12,0.0,316.26,43.71968750795,0,0.0,101.687986271181,1381.82868039549,313
32,4,14828.19,1413.63459118326,5,5,17,5.0,29,15,10.0,2646.26,25.4559576556755,1,86.7310169460878,54.4308155513736,302.15432631928,164
44,12,30174.03,2409.29687244557,3,2,10,2.0,9,12,2.0,57.51,31.1102626591623,0,282.272847830066,204.512620030059,324.870409694307,356
28,7,15648.785,1230.06541666667,1,6,2,4.0,1,7,2.0,133.99,25.8297944829736,0,40.5825819465912,75.4133927549391,287.010566965136,228
30,12,31993.78,2942.14833333333,6,6,7,2.0,8,14,1.0,818.22,30.7880388037098,1,45.1412982246358,43.4704086668912,455.603126441806,206
20,0,70674.6,5665.55,7,6,28,6.0,9,21,7.0,2102.97,32.9934851852093,1,204.229658721483,63.1441803312666,549.181160947251,221
22,13,8086.58,823.881666666667,3,8,22,2.0,12,20,10.0,2468.2,29.7350245180892,1,7.91304341157056,41.8125445075886,312.662578747508,115
20,4,35295.07,2675.25583333333,1,6,7,4.0,10,6,2.0,1088.7,29.1965504352603,0,112.620775846547,41.9948086964414,352.909998790345,360
38,14,102212.37,8470.6975,7,5,16,5.0,21,15,11.0,657.3,31.6077626878153,1,257.591555118057,389.184787884039,490.293406997904,220
20,1,9000.425,703.035416666667,7,4,31,3.0,26,10,6.0,1662.33,33.1380633899268,1,11.682177942237,65.2513489025439,283.370014821886,175
34,9,20522.13,1462.1775,4,5,5,3.0,26,13,12.0,233.67,39.7560253763607,1,36.3399420482409,160.148580126496,239.729227825263,228
26,14,21301.19,1626.09916666667,0,1,9,0.0,0,8,3.0,1496.62,40.9719623425241,0,0.0,175.250520459319,277.359396207348,364
23,2,68289.32,5411.77666666667,1,7,1,3.0,0,2,8.0,957.71,37.2670184906389,0,129.837909629231,215.023960894022,446.31579614341297,315
25,9,24098.63,2297.21916666667,5,3,16,4.0,29,8,0.0,560.58,37.220768495080094,0,75.4390305632556,54.0404345083596,360.242451595052,263
45,0,15915.73,1461.31083333333,5,7,24,4.0,5,12,9.0,1554.95,32.8913730976904,1,50.6602635385705,170.181649280591,215.289170514172,137
41,15,79760.4,6927.7,5,6,9,2.0,15,17,9.0,2406.19,22.4624204206155,2,115.193405451633,673.975784085177,183.600810463189,232
17,10,14516.4,1134.7,8,5,23,9.0,62,17,6.0,3980.41,25.4279933529972,1,77.7058898050606,46.3012425228899,279.46286767205,81
27,1,14165.23,1057.43583333333,7,10,33,9.0,59,24,11.0,2797.17,32.4729892967946,1,58.8684408386084,45.6264468151102,281.248695679615,173
31,1,28866.94,2682.57833333333,10,5,29,9.0,19,19,9.0,1587.62,26.0966623742213,1,138.325534380094,62.2955769842555,327.636721968984,123
26,15,45403.1,3536.59166666667,5,5,8,0.0,16,12,8.0,721.95,26.4286825787165,0,0.0,44.2376662225646,549.421500444102,218
36,5,20426.38,1653.19833333333,1,7,11,4.0,0,0,1.0,622.66,23.7451416293814,0,44.6394938184469,152.424459063246,238.255880451641,382
43,14,89937.72,7205.81,2,6,10,2.0,9,4,3.0,1197.73,32.8912420323835,0,108.128532926349,81.017843681955,771.434623391697,301
18,10,39242.58,3332.215,10,8,27,5.0,41,16,8.0,3861.66,24.2875171473333,1,110.119089729661,402.700008719667,110.402401550673,74
36,13,37743.72,3341.31,10,5,15,9.0,61,24,9.0,2319.84,27.5378996062656,1,176.265509329524,160.052053157752,257.813437512723,97
55,11,30834.28,2471.52333333333,3,4,1,2.0,11,2,1.0,1112.03,38.02671407035871,0,41.9302762540844,38.9298435058863,416.292213573363,298
22,0,16083.84,1488.32,7,4,11,2.0,20,18,0.0,537.64,30.1704768880251,2,14.6868122116458,26.262027429178,347.883160359176,203
48,3,18369.33,1579.7775,4,6,6,3.0,4,5,4.0,967.91,27.588284552244,0,27.5558658134261,88.1684174300707,332.253466756503,272
53,3,113196.54,9672.045,2,3,10,0.0,13,6,3.0,305.03,40.4108810019591,0,0.0,223.654422878121,983.55007712188,248
45,8,8087.76,844.98,8,9,23,3.0,37,20,11.0,1810.49,30.0614312501081,1,14.3642119274938,77.0449527202562,273.08883535225,210
55,6,23794.07,1771.83916666667,6,3,7,4.0,2,14,0.0,1436.59,33.0216943728521,0,60.5247112873746,89.5356502331833,287.123555146109,202
28,11,15687.44,1036.28666666667,6,4,21,4.0,11,19,8.0,1943.08,30.5548329908696,1,41.8030228065778,116.172672617914,235.652971242175,126
48,8,22292.16,1560.68,5,5,14,0.0,27,18,6.0,1143.8,40.4893959273558,0,0.0,104.913151783828,321.154848216172,239
28,1,38212.84,3306.40333333333,7,10,23,8.0,28,22,8.0,1384.44,26.8735535682284,1,148.664725373818,95.5337205292682,336.441887430247,99
47,0,85953.88,7140.82333333333,3,3,16,4.0,23,20,9.0,649.07,33.1310042796386,1,219.249174456322,737.490652897404,37.3425059796076,345
16,14,30171.86,2772.32166666667,6,7,30,9.0,49,18,10.0,3406.51,34.0390208005694,1,205.403925855014,64.5056258066626,247.32261500499,123
39,5,27356.1,1998.675,3,4,10,4.0,27,19,1.0,685.14,28.0192664648202,1,60.6601112625193,70.1081130321071,319.099275705374,245
16,13,52982.07,4344.1725,6,8,31,8.0,50,15,8.0,3951.34,32.779589452517,1,271.641897584524,76.675270220822,326.100082194654,107
22,13,16627.15,1236.59583333333,9,96,32,8.0,35,17,9.0,2607.71,36.0049871440262,1,92.2366959647942,159.523096794647,161.899790573892,198
49,5,133628.52,11298.71,3,4,3,0.0,11,12,3.0,135.75,29.3695470378272,0,0.0,186.245896154893,1183.62510384511,222
38,3,28279.12,2300.59333333333,4,7,13,0.0,27,12,8.0,329.28,33.57301115322,2,0.0,202.918541368022,297.140791965311,224
40,6,20946.12,1955.51,9,9,18,,25,25,12.0,3093.39,36.295605205559,1,104.075344781041,47.9388092222173,283.536845996741,13
46,6,21252.83,1778.06916666667,4,5,9,2.0,27,9,2.0,261.57,29.6682384556738,0,32.2702249085666,59.3491666454002,346.1875251127,313
51,13,18058.635,1692.88625,3,3,1,4.0,14,10,3.0,412.52,37.3278431668267,0,56.1102846573327,110.091777278763,293.086563063905,351
21,15,9812.96,875.746666666667,8,3,9,7.0,8,9,5.0,727.39,28.5767164380838,1,57.0133798275671,49.5300175709276,261.031269268172,102
38,6,32244.75,2555.0625,8,7,12,1.0,28,9,9.0,1001.48,36.2581419098112,1,22.3537255720191,30.2481092080037,452.90441521997695,366
44,15,19092.585,1300.04875,0,7,12,1.0,16,0,6.0,136.25,35.0361254340407,0,9.39040449438588,73.2829614536036,327.331509052011,202
39,8,61141.24,5253.10333333333,6,8,1292,8.0,33,17,9.0,2667.09,36.5991212225582,2,285.380789825965,210.455377482542,279.474166024826,77
44,9,98620.98,7962.415,3,3,6,3.0,16,9,3.0,1233.51,29.6570234650528,0,228.018083652734,323.428127894158,524.795288453108,209
14,12,32128.24,2693.35333333333,6,4,4892,7.0,19,20,8.0,465.04,35.7591388697939,1,103.456213250487,56.6485166002186,359.230603482628,92
24,13,81091.76,6424.48949546223,9,6,25,9.0,22,19,10.0,1794.98,27.4470564388364,1,624.713086632418,151.732564687045,313.076186551642,119
24,13,16311.665,1184.30541666667,5,6,6,4.0,12,14,6.0,598.76,24.525594028113,0,35.2665798073298,87.620334822417,265.54362703692,234
34,6,77885.6,6525.46666666667,10,5,20,6.0,29,17,11.0,1290.19,36.5099930429168,1,310.251002688889,156.506150523871,425.78951345390703,236
31,13,75908.66,6220.72166666667,4,4,12,4.0,9,9,3.0,58.5,32.7978288380145,0,186.257396910358,251.562887347236,464.251882409073,396
29,11,125456.44,10544.7033333333,5,6,5,2.0,28,13,4.0,558.93,40.173230055185,1,188.271683624228,413.437608158644,702.761041550461,383
21,7,68751.75,5468.3125,6,3,10,0.0,29,15,6.0,64.47,25.8907987911558,0,0.0,122.263680938289,664.567569061711,359
44,7,179239.6,15204.6333333333,5,4,1,2.0,0,8,4.0,1246.12,46.7553006384367,0,208.797377615239,200.731040732956,1350.93491498514,226
19,11,116336.32,9553.69333333334,3,3,11,0.0,9,7,2.0,1117.3,31.1551855242193,2,0.0,100.820137304879,1094.54919602845,273
23,12,15160.61,1335.38416666667,3,3,7,4.0,14,3,8.0,1168.42,32.0634568043276,2,37.4243197946215,89.5892968270852,296.52480004496,386
29,11,24208.83,1773.4025,7,4,5641,3.0,32,20,5.0,873.13,32.9682178140988,0,42.3130362392394,182.242150713387,242.785063047374,395
33,0,18969.19,1849.76583333333,1,7,8,0.0,12,9,2.0,54.82,27.2071496919835,0,0.0,74.6452002496336,360.3313830837,282
27,0,36913.88,2859.15666666667,6,5,16,7.0,48,18,7.0,4610.78,38.3700608256198,1,214.309266486191,255.274208602068,106.332191578408,43
34,3,110721.66,9259.805,3,7,15,4.0,13,14,4.0,281.42,33.7600767593903,0,209.245448510155,244.991038266426,731.744013223419,311
39,1,47589.24,4129.77,10,7,26,9.0,47,25,8.0,3883.96,25.7267484769108,1,335.112323778107,248.738560823724,119.126115398169,95
27,14,70421.78,5621.48166666667,6,6,14,2.0,13,13,7.0,191.72,30.9460061409163,1,75.0177689904808,251.891211562059,495.239186114127,168
37,1,17756.42,1630.70166666667,7,3,32,,30,13,8.0,2688.58,38.7004116274103,1,71.8265579057672,65.4653441481455,305.778264612754,187
42,12,101785.08,8402.09,6,7,5,0.0,30,12,3.0,700.2,37.1445730569614,2,0.0,763.584887813158,346.624112186842,204
35,6,19975.13,1466.59416666667,8,6,18,4.0,7,15,8.0,643.23,35.6491974359872,0,36.2787704434138,32.6393414916252,337.741304731628,200
27,1,85461.63,7210.8025,5,7,11,0.0,20,14,2.0,566.74,24.4526026690014,1,0.0,601.487490275141,399.59275972486,241
38,12,73656.76,6168.06333333333,5,7,8,2.0,9,5,1.0,777.97,37.4461023467724,0,59953.0,141.510409384291,605.914646865391,382
28,15,14045.15,1167.42916666667,8,3,20,2.0,11,11,6.0,1151.22,37.3905696200991,2,19.6193338429939,48.0562778903492,339.067304933324,183
23,7,7195.3,434.60833333333295,10,9,20,7.0,29,18,13.0,1820.55,38.1260600031021,2,37.7240854697028,23.0239445485932,272.712803315037,246
26,15,125222.6,10208.2166666667,1,5,2,2.0,6,4,0.0,188.33,35.7897600050361,0,205.634326128275,171.212148110999,893.975192427394,209
51,7,100188.84,7960.98189674602,5,3,12,2.0,24,16,4.0,282.08,26.8306271028433,1,617.291955559551,818.754777035675,197.94837065875,210
30,3,16045.125,1361.09375,1,6,10,4.0,15,2,1.0,1013.24,35.2569947219008,0,30.2933225125258,174.90323527911,220.912817208364,252
44,2,122161.96,10153.1633333333,7,5,15,4.0,8,20,7.0,1316.32,40.8714830119839,2,278.85217122399,226.746303013464,749.717859095879,169
36,5,9828.82,653.068333333333,9,9,25,8.0,20,15,8.0,3418.15,33.9688169677966,2,33.7253657751232,61.0666354177947,240.514832140415,39
37,11,19631.51,1790.95916666667,6,8,24,7.0,31,17,8.0,1641.08,22.2625374638679,1,113.434921875918,153.574322197597,182.086672593152,75
33,12,166621.84,13719.1533333333,0,3,1,0.0,1,10,1.0,501.21,30.4392908103521,0,0.0,1116.36136521772,535.553968115613,308
52,2,31460.89,2480.74083333333,444,4,2,1.0,10,7,3.0,661.01,38.8949554944216,0,23.863913540853,104.610451915634,369.599717876846,334
23,8,31115.76,2522.98,6,6,12,3.0,30,12,769.0,955.8,32.061865971306,0,46.5893440866496,206.642616720231,289.06603919312,356
20,0,8373.24,429.77,6,8,27,6.0,40,14,9.0,3625.47,38.0075270872764,1,29.5402174813236,56.2841973579973,247.152585160679,16
35,15,15923.295,1621.94125,4,3,5,2.0,4,9,1.0,1480.54,33.3059298709301,0,24.8439773261823,180.69315038726,246.656997286558,324
37,13,113040.28,9174.02333333333,1,5,10,1.0,15,8,2.0,10.77,29.8196320570849,0,70.9920165452926,61.8196537368764,1024.59066305116,202
42,4,8796.905,545.075416666667,9,10,19,8.0,57,20,12.0,4623.54,29.9834926192971,2,49.4907283035419,46.5566139246671,248.460199438458,39
44,11,36637.1,3069.09166666667,7,6,15,2.0,18,20,2.0,68.98,29.0226960726059,0,50.967630213927,207.397202429798,338.544334022942,331
36,7,77631.28,5852.639121833329,0,3,4,0.0,0,1,5.0,1136.29,34.0484066929106,0,557.634211500007,402.991734921311,518.035598412023,266
